종목코드,종목명,시장구분,업종명,종가,대비,등락률,시가총액
"393210","토마토시스템","KOSDAQ","출판·매체복제","5070","-140","-2.69","79165738080"
"475960","토모큐브","KOSDAQ","의료·정밀기기","12710","0","0.00","161813475740"
"215480","토박스코리아","KOSDAQ","유통","2360","-25","-1.05","22184000000"
"051360","토비스","KOSDAQ","일반전기전자","17100","310","1.85","276456691800"
"045340","토탈소프트","KOSDAQ","출판·매체복제","4680","-30","-0.64","40051627200"
"108230","톱텍","KOSDAQ","기계·장비","4365","-95","-2.13","165971464425"
"079970","투비소프트","KOSDAQ","출판·매체복제","962","-28","-2.83","8937461000"
"199800","툴젠","KOSDAQ","기타서비스","42400","0","0.00","361995936000"
"417790","트루엔","KOSDAQ","일반전기전자","9440","-280","-2.88","103836696000"
"290090","트윔","KOSDAQ","출판·매체복제","7600","-100","-1.30","56485236800"
"026150","특수건설","KOSDAQ","건설","6110","-280","-4.38","107208082410"
"464280","티디에스팜","KOSDAQ","제약","16720","70","0.42","92461600000"
"322180","티라유텍","KOSDAQ","출판·매체복제","5510","-190","-3.33","115197454290"
"117730","티로보틱스","KOSDAQ","기계·장비","7760","-300","-3.72","138415585600"
"033830","티비씨","KOSDAQ","기타서비스","808","-9","-1.10","80800000000"
"057680","티사이언티픽","KOSDAQ","출판·매체복제","1205","-7","-0.58","85854443705"
"204610","티쓰리","KOSDAQ","출판·매체복제","1452","-8","-0.55","92814337440"
"064760","티씨케이","KOSDAQ","비금속","69700","0","0.00","813747500000"
"246710","티앤알바이오팹","KOSDAQ","제약","5810","-80","-1.36","125187070680"
"340570","티앤엘","KOSDAQ","제약","60000","-1100","-1.80","487680000000"
"043220","티에스넥스젠","KOSDAQ","기계·장비","399","-6","-1.48","57545441037"
"277880","티에스아이","KOSDAQ","기계·장비","5260","-200","-3.66","106045976320"
"131290","티에스이","KOSDAQ","의료·정밀기기","37050","-1000","-2.63","409825944450"
"425420","티에프이","KOSDAQ","일반전기전자","14820","70","0.47","168666420000"
"131100","티엔엔터테인먼트","KOSDAQ","오락·문화","1531","-7","-0.46","42941873812"
"356860","티엘비","KOSDAQ","일반전기전자","12250","-510","-4.00","120449717500"
"321550","티움바이오","KOSDAQ","기타서비스","4480","-60","-1.32","116594208640"
"425040","티이엠씨","KOSDAQ","화학","7650","-350","-4.38","163067874300"
"241790","티이엠씨씨엔에스","KOSDAQ","기계·장비","4785","-155","-3.14","47862603690"
"104480","티케이케미칼","KOSDAQ","화학","1354","-6","-0.44","123072417636"
"081150","티플랙스","KOSDAQ","금속","2990","-100","-3.24","72562521980"
"130740","티피씨글로벌","KOSDAQ","운송장비·부품","1779","5","0.28","20061211941"
"084730","팅크웨어","KOSDAQ","일반전기전자","9340","-380","-3.91","103762020160"
"440110","파두","KOSDAQ","일반전기전자","16450","90","0.55","811761374200"
"033540","파라텍","KOSDAQ","기계·장비","1668","2","0.12","62968773084"
"388870","파로스아이바이오","KOSDAQ","기타서비스","8320","-310","-3.59","107585603840"
"043200","파루","KOSDAQ","일반전기전자","523","18","3.56","21863656745"
"214450","파마리서치","KOSDAQ","제약","198000","-6500","-3.18","2080900800000"
"208340","파멥신","KOSDAQ","제약","2915","0","0.00","233786229820"
"177830","파버나인","KOSDAQ","일반전기전자","2980","-10","-0.33","42580483940"
"037070","파세코","KOSDAQ","일반전기전자","5350","-120","-2.19","107000000000"
"150900","파수","KOSDAQ","출판·매체복제","5440","60","1.12","63568695680"
"037030","파워넷","KOSDAQ","일반전기전자","2300","-20","-0.86","50321640200"
"047310","파워로직스","KOSDAQ","일반전기전자","4800","-170","-3.42","175731624000"
"368770","파이버프로","KOSDAQ","의료·정밀기기","4100","-155","-3.64","134702322500"
"170790","파이오링크","KOSDAQ","일반전기전자","8120","-220","-2.64","55673399600"
"049120","파인디앤씨","KOSDAQ","일반전기전자","1040","-69","-6.22","48519673280"
"038950","파인디지털","KOSDAQ","일반전기전자","3290","-15","-0.45","33593416850"
"441270","파인엠텍","KOSDAQ","일반전기전자","4215","-205","-4.64","155904002715"
"106240","파인테크닉스","KOSDAQ","일반전기전자","885","-18","-1.99","14091905445"
"131760","파인텍","KOSDAQ","기계·장비","757","-11","-1.43","32877708331"
"065690","파커스","KOSDAQ","화학","1349","-5","-0.37","18952547519"
"140860","파크시스템스","KOSDAQ","의료·정밀기기","203000","2000","1.00","1418072131000"
"091700","파트론","KOSDAQ","일반전기전자","7220","-10","-0.14","425389505080"
"032800","판타지오","KOSDAQ","오락·문화","612","-5","-0.81","28125719496"
"318010","팜스빌","KOSDAQ","음식료·담배","4385","-90","-2.01","34770147130"
"027710","팜스토리","KOSDAQ","음식료·담배","1160","-30","-2.52","129243256000"
"225590","패션플랫폼","KOSDAQ","섬유·의류","900","8","0.90","23973041700"
"054300","팬스타엔터프라이즈","KOSDAQ","기계·장비","460","-2","-0.43","30813511700"
"068050","팬엔터테인먼트","KOSDAQ","오락·문화","2240","50","2.28","62034730240"
"222110","팬젠","KOSDAQ","제약","5460","-260","-4.55","69752985120"
"271830","팸텍","KOSDAQ","기계·장비","1722","-22","-1.26","50782127844"
"263750","펄어비스","KOSDAQ","출판·매체복제","39650","550","1.41","2547427450750"
"251970","펌텍코리아","KOSDAQ","화학","33950","-150","-0.44","420980000000"
"168360","펨트론","KOSDAQ","기계·장비","7000","590","9.20","149017988000"
"087010","펩트론","KOSDAQ","제약","81100","-3800","-4.48","1675311085000"
"064800","포니링크","KOSDAQ","유통","1454","25","1.75","185831811292"
"119500","포메탈","KOSDAQ","금속","2615","-45","-1.69","30980511680"
"389140","포바이포","KOSDAQ","오락·문화","5420","-50","-0.91","60231023700"
"105760","포스뱅크","KOSDAQ","기계·장비","6380","-260","-3.92","60354704300"
"009520","포스코엠텍","KOSDAQ","금속","13860","-590","-4.08","577167863580"
"189690","포시에스","KOSDAQ","출판·매체복제","2175","-10","-0.46","59425282575"
"318020","포인트모바일","KOSDAQ","일반전기전자","3095","-150","-4.62","39189731840"
"256630","포인트엔지니어링","KOSDAQ","금속","1170","-2","-0.17","67856574240"
"331380","포커스에이치엔에스","KOSDAQ","일반전기전자","2350","-100","-4.08","53404812200"
"472850","폰드그룹","KOSDAQ","섬유·의류","5020","-170","-3.28","162366543660"
"039980","폴라리스AI","KOSDAQ","기타서비스","2950","-55","-1.83","213276869800"
"041910","폴라리스AI파마","KOSDAQ","제약","5840","-130","-2.18","78849384880"
"234100","폴라리스세원","KOSDAQ","운송장비·부품","1161","-38","-3.17","63173740293"
"041020","폴라리스오피스","KOSDAQ","출판·매체복제","6530","30","0.46","324707501940"
"114630","폴라리스우노","KOSDAQ","화학","510","-13","-2.49","39656349480"
"290720","푸드나무","KOSDAQ","유통","3040","0","0.00","40745296320"
"005670","푸드웰","KOSDAQ","음식료·담배","4990","-40","-0.80","49900000000"
"094940","푸른기술","KOSDAQ","일반전기전자","6740","-140","-2.03","56355741640"
"057880","푸른소나무","KOSDAQ","유통","8790","0","0.00","216061434720"
"007330","푸른저축은행","KOSDAQ","금융","8830","-30","-0.34","133181124000"
"093380","풍강","KOSDAQ","금속","2550","-55","-2.11","25192248150"
"023900","풍국주정","KOSDAQ","음식료·담배","9870","0","0.00","124362000000"
"371950","풍원정밀","KOSDAQ","일반전기전자","8520","-300","-3.40","179264957760"
"370090","퓨런티어","KOSDAQ","의료·정밀기기","23850","-1250","-4.98","203126395500"
"445180","퓨릿","KOSDAQ","화학","5640","-150","-2.59","94578220320"
"151910","퓨처코어","KOSDAQ","일반전기전자","640","0","0.00","121645902080"
"220100","퓨쳐켐","KOSDAQ","제약","16110","-680","-4.05","356065717050"
"035200","프럼파스트","KOSDAQ","화학","3050","0","0.00","29678299500"
"334970","프레스티지바이오로직스","KOSDAQ","제약","5330","-360","-6.33","412636005210"
"321260","프로이천","KOSDAQ","일반전기전자","2130","-130","-5.75","60049138920"
"053610","프로텍","KOSDAQ","기계·장비","22800","-800","-3.39","250800000000"
"303360","프로티아","KOSDAQ","의료·정밀기기","2745","25","0.92","35347955175"
"377220","프롬바이오","KOSDAQ","음식료·담배","2000","-15","-0.74","56620000000"
"335810","프리시젼바이오","KOSDAQ","의료·정밀기기","2865","-15","-0.52","33275616990"
"053160","프리엠스","KOSDAQ","일반전기전자","11650","280","2.46","69900000000"
"405000","플라즈맵","KOSDAQ","의료·정밀기기","1390","-30","-2.11","36246813160"
"041590","플래스크","KOSDAQ","건설","789","0","0.00","103917099150"
"367000","플래티어","KOSDAQ","출판·매체복제","4040","-10","-0.25","33888356280"
"075130","플랜티넷","KOSDAQ","기타서비스","2030","-50","-2.40","33743309600"
"237820","플레이디","KOSDAQ","기타서비스","6040","10","0.17","77475925600"
"023770","플레이위드","KOSDAQ","출판·매체복제","3745","15","0.40","32831740900"
"019570","플루토스","KOSDAQ","금융","295","-10","-3.28","19266462390"
"300080","플리토","KOSDAQ","기타서비스","19400","-250","-1.27","106735249800"
"033790","피노","KOSDAQ","출판·매체복제","5860","-210","-3.46","133741608000"
"032580","피델릭스","KOSDAQ","일반전기전자","1341","31","2.37","44430097824"
"051380","피씨디렉트","KOSDAQ","유통","2595","-25","-0.95","39807486840"
"241820","피씨엘","KOSDAQ","제약","664","-10","-1.48","39290186088"
"237750","피앤씨테크","KOSDAQ","일반전기전자","4050","-45","-1.10","26311230000"
"460940","피앤에스미캐닉스","KOSDAQ","의료·정밀기기","9140","-700","-7.11","59151703600"
"319660","피에스케이","KOSDAQ","기계·장비","16800","-400","-2.33","486640795200"
"031980","피에스케이홀딩스","KOSDAQ","기계·장비","30300","-1050","-3.35","653340568500"
"002230","피에스텍","KOSDAQ","의료·정밀기기","3990","5","0.13","77288985270"
"043370","피에이치에이","KOSDAQ","운송장비·부품","10420","80","0.77","218820000000"
"239890","피엔에이치테크","KOSDAQ","화학","7650","-500","-6.13","76008525750"
"347740","피엔케이피부임상연구센타","KOSDAQ","기타서비스","2120","-55","-2.53","63622421120"
"137400","피엔티","KOSDAQ","기계·장비","43400","-2100","-4.62","1030449932400"
"257370","피엔티엠에스","KOSDAQ","기계·장비","3895","-85","-2.14","48706433595"
"147760","피엠티","KOSDAQ","의료·정밀기기","3075","-130","-4.06","33271087950"
"128660","피제이메탈","KOSDAQ","금속","3010","-65","-2.11","74658140690"
"006140","피제이전자","KOSDAQ","의료·정밀기기","4535","-5","-0.11","68025000000"
"376180","피코그램","KOSDAQ","기타제조","2545","-120","-4.50","47060557010"
"304840","피플바이오","KOSDAQ","제약","4105","160","4.06","86572249720"
"087600","픽셀플러스","KOSDAQ","일반전기전자","6490","-10","-0.15","53000961420"
"291810","핀텔","KOSDAQ","출판·매체복제","1844","-50","-2.64","20943620928"
"378340","필에너지","KOSDAQ","기계·장비","13260","-950","-6.69","282250795320"
"161580","필옵틱스","KOSDAQ","기계·장비","16010","-1100","-6.43","365719311800"
"347770","핌스","KOSDAQ","일반전기전자","1941","-50","-2.51","44365518522"
"163730","핑거","KOSDAQ","출판·매체복제","11200","570","5.36","104894809600"
"417180","핑거스토리","KOSDAQ","기타서비스","2230","-30","-1.33","37500146070"
"446750","하나26호스팩","KOSDAQ","금융","2060","-10","-0.48","12421800000"
"448370","하나27호스팩","KOSDAQ","금융","2055","0","0.00","11549100000"
"454750","하나28호스팩","KOSDAQ","금융","2010","0","0.00","14476020000"
"454640","하나29호스팩","KOSDAQ","금융","2090","20","0.97","11288090000"
"469880","하나30호스팩","KOSDAQ","금융","2005","0","0.00","14646525000"
"469900","하나31호스팩","KOSDAQ","금융","2010","-10","-0.50","11266050000"
"475240","하나32호스팩","KOSDAQ","금융","2090","-5","-0.24","6688000000"
"475250","하나33호스팩","KOSDAQ","금융","2090","0","0.00","7733000000"
"484130","하나34호스팩","KOSDAQ","금융","2010","0","0.00","9085200000"
"406760","하나금융21호스팩","KOSDAQ","금융","1612","82","5.36","11944920000"
"418170","하나금융22호스팩","KOSDAQ","금융","1898","199","11.71","11406980000"
"435620","하나금융25호스팩","KOSDAQ","금융","10380","0","0.00","44654760000"
"299030","하나기술","KOSDAQ","기계·장비","20550","-1450","-6.59","164295400500"
"067310","하나마이크론","KOSDAQ","일반전기전자","9630","-210","-2.13","633123348480"
"166090","하나머티리얼즈","KOSDAQ","일반전기전자","23000","-800","-3.36","454886502000"
"136480","하림","KOSDAQ","음식료·담배","2840","-50","-1.73","301635553680"
"003380","하림지주","KOSDAQ","금융","5940","0","0.00","665313388740"
"450330","하스","KOSDAQ","제약","8180","-260","-3.08","64098553620"
"101670","하이드로리튬","KOSDAQ","금속","2635","30","1.15","136207513560"
"365590","하이딥","KOSDAQ","일반전기전자","720","-12","-1.64","104002062480"
"149980","하이로닉","KOSDAQ","의료·정밀기기","6330","-200","-3.06","117702317790"
"013030","하이록코리아","KOSDAQ","금속","25750","-550","-2.09","316607631500"
"126700","하이비젼시스템","KOSDAQ","의료·정밀기기","15990","-210","-1.30","238924370880"
"106080","하이소닉","KOSDAQ","일반전기전자","4130","-270","-6.14","64987470450"
"450050","하이제8호스팩","KOSDAQ","금융","2060","0","0.00","10328840000"
"160190","하이젠알앤엠","KOSDAQ","일반전기전자","10450","-1000","-8.73","322779600000"
"221840","하이즈항공","KOSDAQ","운송장비·부품","1606","6","0.38","30033100966"
"106190","하이텍팜","KOSDAQ","제약","14030","-60","-0.43","149183417190"
"065650","하이퍼코퍼레이션","KOSDAQ","유통","1350","24","1.81","144020332800"
"066130","하츠","KOSDAQ","일반전기전자","4950","-80","-1.59","63360000000"
"004590","한국가구","KOSDAQ","유통","4055","-40","-0.98","60825000000"
"039340","한국경제TV","KOSDAQ","기타서비스","6060","70","1.17","139380000000"
"034950","한국기업평가","KOSDAQ","기타서비스","88000","-100","-0.11","399565232000"
"222980","한국맥널티","KOSDAQ","음식료·담배","3715","-35","-0.93","40981959345"
"256840","한국비엔씨","KOSDAQ","제약","4020","-150","-3.60","273008020860"
"219750","한국비티비","KOSDAQ","의료·정밀기기","967","0","0.00","63267797795"
"025550","한국선재","KOSDAQ","금속","2900","-65","-2.19","67570000000"
"017890","한국알콜","KOSDAQ","화학","8590","-90","-1.04","185593478400"
"080720","한국유니온제약","KOSDAQ","제약","2725","0","0.00","21562456300"
"063570","한국전자금융","KOSDAQ","기타서비스","4790","15","0.31","163567617120"
"041460","한국전자인증","KOSDAQ","출판·매체복제","3090","-75","-2.37","58710000000"
"101680","한국정밀기계","KOSDAQ","기계·장비","2225","-210","-8.62","18698900000"
"039740","한국정보공학","KOSDAQ","유통","2365","-35","-1.46","18963508905"
"053300","한국정보인증","KOSDAQ","출판·매체복제","4215","30","0.72","178890336615"
"025770","한국정보통신","KOSDAQ","기타서비스","8120","-70","-0.85","304047480520"
"458610","한국제12호스팩","KOSDAQ","금융","2105","-15","-0.71","8904150000"
"464440","한국제13호스팩","KOSDAQ","금융","2090","5","0.24","9028800000"
"477530","한국제14호스팩","KOSDAQ","금융","1999","-101","-4.81","9615190000"
"479880","한국제15호스팩","KOSDAQ","금융","1998","3","0.15","13726260000"
"062970","한국첨단소재","KOSDAQ","일반전기전자","1603","11","0.69","15819059627"
"023760","한국캐피탈","KOSDAQ","금융","564","-1","-0.18","178003800864"
"054040","한국컴퓨터","KOSDAQ","일반전기전자","4980","-30","-0.60","80035024200"
"021650","한국큐빅","KOSDAQ","화학","2205","-20","-0.90","36052991415"
"032300","한국파마","KOSDAQ","제약","16400","-360","-2.15","178869896400"
"037230","한국팩키지","KOSDAQ","종이·목재","1843","-24","-1.29","54922002661"
"030520","한글과컴퓨터","KOSDAQ","출판·매체복제","25300","300","1.20","611747523200"
"052600","한네트","KOSDAQ","기타서비스","4435","-5","-0.11","51285009500"
"256150","한독크린텍","KOSDAQ","기계·장비","6350","-20","-0.31","53308250000"
"092460","한라IMS","KOSDAQ","운송장비·부품","7590","160","2.15","129862471200"
"452190","한빛레이저","KOSDAQ","기계·장비","3700","-30","-0.80","85702200900"
"047080","한빛소프트","KOSDAQ","출판·매체복제","1318","-42","-3.09","32715873116"
"452280","한선엔지니어링","KOSDAQ","금속","9120","-230","-2.46","155062800000"
"066980","한성크린텍","KOSDAQ","기타서비스","1781","-39","-2.14","92496457625"
"114810","한솔아이원스","KOSDAQ","기계·장비","5690","-270","-4.53","165653960060"
"070590","한솔인티큐브","KOSDAQ","기타서비스","980","-27","-2.68","13601930580"
"226440","한송네오텍","KOSDAQ","기계·장비","1530","0","0.00","100580954580"
"042520","한스바이오메드","KOSDAQ","제약","7750","60","0.78","104829344250"
"430690","한싹","KOSDAQ","출판·매체복제","4535","-215","-4.53","49410307945"
"078350","한양디지텍","KOSDAQ","일반전기전자","8220","-200","-2.38","125308820040"
"045100","한양이엔지","KOSDAQ","기타서비스","16270","-440","-2.63","292860000000"
"214870","한울BnC","KOSDAQ","유통","6920","0","0.00","64765809320"
"320000","한울반도체","KOSDAQ","기계·장비","2820","30","1.08","78863068140"
"091440","한울소재과학","KOSDAQ","일반전기전자","4790","-80","-1.64","69965954090"
"024740","한일단조","KOSDAQ","운송장비·부품","2980","300","11.19","98033206020"
"005860","한일사료","KOSDAQ","음식료·담배","3900","-90","-2.26","153674371500"
"007770","한일화학","KOSDAQ","화학","10020","-30","-0.30","35170200000"
"198940","한주라이트메탈","KOSDAQ","금속","816","-15","-1.81","31761150048"
"058450","한주에이알티","KOSDAQ","화학","1887","-55","-2.83","27915562827"
"107640","한중엔시에스","KOSDAQ","일반전기전자","20050","-2050","-9.28","181431367300"
"079170","한창산업","KOSDAQ","금속","6680","-210","-3.05","34736000000"
"054920","한컴위드","KOSDAQ","출판·매체복제","2975","5","0.17","83945815975"
"457370","한켐","KOSDAQ","화학","9960","-740","-6.92","79950254640"
"002680","한탑","KOSDAQ","음식료·담배","730","3","0.41","23591263270"
"430460","한화플러스제3호스팩","KOSDAQ","금융","1542","0","0.00","9128640000"
"455310","한화플러스제4호스팩","KOSDAQ","금융","2050","-5","-0.24","10373000000"
"034810","해성산업","KOSDAQ","금융","5930","-200","-3.26","193062162010"
"03481K","해성산업1우","KOSDAQ","금융","7060","-30","-0.42","9805789320"
"059270","해성에어로보틱스","KOSDAQ","금속","5120","-240","-4.48","57040890880"
"076610","해성옵틱스","KOSDAQ","의료·정밀기기","971","20","2.10","24715055258"
"220180","핸디소프트","KOSDAQ","출판·매체복제","2960","-65","-2.15","57447680000"
"900270","헝셩그룹","KOSDAQ","금융","260","-6","-2.26","39593407360"
"214180","헥토이노베이션","KOSDAQ","기타서비스","12690","0","0.00","168233677650"
"234340","헥토파이낸셜","KOSDAQ","기타서비스","14750","-260","-1.73","139431750000"
"084990","헬릭스미스","KOSDAQ","기타서비스","3030","-15","-0.49","139661174910"
"187660","현대ADM","KOSDAQ","기타서비스","1599","-52","-3.15","34916163750"
"170030","현대공업","KOSDAQ","운송장비·부품","5050","-20","-0.39","77467000000"
"319400","현대무벡스","KOSDAQ","기계·장비","2895","-60","-2.03","340860362910"
"048410","현대바이오","KOSDAQ","화학","14220","-340","-2.34","566263265760"
"052260","현대바이오랜드","KOSDAQ","화학","4250","-125","-2.86","127500000000"
"016790","현대사료","KOSDAQ","음식료·담배","994","0","0.00","187340898626"
"041440","현대에버다임","KOSDAQ","기계·장비","8550","-270","-3.06","153181321200"
"039010","현대에이치티","KOSDAQ","일반전기전자","5740","-110","-1.88","49507500000"
"090850","현대이지웰","KOSDAQ","기타서비스","6070","-70","-1.14","144140411270"
"460930","현대힘스","KOSDAQ","운송장비·부품","14310","-320","-2.19","506463398010"
"092300","현우산업","KOSDAQ","일반전기전자","2470","-90","-3.52","46121855520"
"138360","협진","KOSDAQ","기계·장비","778","-10","-1.27","37614936944"
"011080","형지I&C","KOSDAQ","섬유·의류","519","9","1.76","13236245916"
"060560","홈센타홀딩스","KOSDAQ","유통","767","-12","-1.54","97922525675"
"064240","홈캐스트","KOSDAQ","유통","2515","-50","-1.95","88120600180"
"039610","화성밸브","KOSDAQ","기계·장비","11160","140","1.27","116180064000"
"126640","화신정공","KOSDAQ","운송장비·부품","1187","-12","-1.00","43175803869"
"127980","화인써키트","KOSDAQ","일반전기전자","6290","0","0.00","74477902360"
"061250","화일약품","KOSDAQ","제약","1175","-39","-3.21","97377717275"
"097870","효성오앤비","KOSDAQ","화학","5800","-160","-2.68","49242000000"
"290270","휴네시온","KOSDAQ","출판·매체복제","3520","30","0.86","33819005440"
"353190","휴럼","KOSDAQ","음식료·담배","705","-22","-3.03","27761786100"
"192410","휴림네트웍스","KOSDAQ","일반전기전자","2000","0","0.00","28471060000"
"090710","휴림로봇","KOSDAQ","기계·장비","1597","-33","-2.02","175068194505"
"078590","휴림에이텍","KOSDAQ","운송장비·부품","564","-11","-1.91","30574631196"
"205470","휴마시스","KOSDAQ","제약","1833","-57","-3.02","237144391497"
"115160","휴맥스","KOSDAQ","일반전기전자","1307","-71","-5.15","57468952068"
"028080","휴맥스홀딩스","KOSDAQ","기타서비스","2475","-395","-13.76","31129327350"
"175140","휴먼테크놀로지","KOSDAQ","일반전기전자","5660","20","0.35","121776552720"
"200670","휴메딕스","KOSDAQ","제약","31850","-50","-0.16","357673270500"
"065510","휴비츠","KOSDAQ","의료·정밀기기","7410","-300","-3.89","90100939110"
"215090","휴센텍","KOSDAQ","의료·정밀기기","1505","0","0.00","149972154360"
"263920","휴엠앤씨","KOSDAQ","기타제조","992","-2","-0.20","48652772928"
"243070","휴온스","KOSDAQ","제약","24400","-650","-2.59","292303826000"
"084110","휴온스글로벌","KOSDAQ","제약","30050","-300","-0.99","379275834600"
"145020","휴젤","KOSDAQ","제약","260000","-8000","-2.99","3277048580000"
"024060","흥구석유","KOSDAQ","유통","14040","-220","-1.54","210600000000"
"010240","흥국","KOSDAQ","기계·장비","4800","-20","-0.41","59148940800"
"189980","흥국에프엔비","KOSDAQ","음식료·담배","1693","3","0.18","67953341111"
"037440","희림","KOSDAQ","기타서비스","5680","-100","-1.73","79079658000"
"238490","힘스","KOSDAQ","기계·장비","3695","-180","-4.65","41798712020"
